-0.98
1.7
7.1
2.06
5.52
1.38
4.84
8.42
10.74
6.4
4.06
4.74
5.06
8.72
7.06
2.62
6.4
2.4
0.08
0.42
-1.52
-2.88
1.44
0.4
-0.42
1.86
6.62
2.5
3.16
3.62
9.94
9.2
7.12
8.76
4.82
5.14
-0.04
-0.08
6.48
6.64
5.96
3.92
3.7
3.98
4.98
6.98
7.74
6.58
4.66
3.66
6
3.38
5.04
9.4
6.06
5.22
2.3
0.56
-0.18
5.12
4.46
4.06
1.82
2.38
5.86
4.82
0.26
7.34
5.24
6.66
11.28
6.96
5.34
4.42
6.06
4.74
2.04
4.12
5.52
6.28
4.52
1.68
0.14
-0.36
-0.08
0.76
1.32
3.9
2.94
-0.5
1.86
-0.86
-0.36
5.42
2.36
4.84
7.86
3.88
8.24
8.58
9.32
9.52
8.86
7.62
1.32
2.14
6.04
8.5
10.36
6.84
8.5
8.76
9.16
7.74
7
6.2
3.06
6.34
10.42
9.82
7.4
7.2
6.96
4.76
10.18
7.78
6.66
5.9
7.8
12.68
11.82
6.6
2.68
3.16
3.6
4.42
4.22
4.88
7.1
6.92
9.4
13.26
14.98
11.86
9.6
8.58
9.52
11.32
9.86
9.8
9.98
11.38
10.76
12.2
12.14
11.54
10.4
8.98
9.66
9.66
8.68
6.2
10.36
12.98
11.54
12.02
12.48
12.1
12.94
12.98
11.14
11.9
12.98
10.32
11.62
15.34
16.8
17.2
16.22
13.92
12.32
11.5
15.68
14.38
11.78
13.48
16.86
11.58
9.02
12.5
15.36
14.92
9
9
10.68
13.24
14.02
15.08
15.64
13.34
10.98
13.54
9.76
9.44
10.02
15.66
14.54
15.1
14
15.84
10.32
10.84
16.18
17.02
14.06
11.98
9.26
10.98
13.42
17.5
19.6
21.22
21.38
19.68
20.82
19.22
18.92
18.36
16.68
14.96
14.84
15.98
18.96
20.56
15.5
14.58
13.22
13.68
16.42
11.24
13.3
11.98
12.54
10.76
10.64
8.6
14.26
17.02
13.3
9.44
8.62
13.82
15.48
15.54
11
10.12
10.86
11.86
16.48
14.84
13.74
9.64
15.52
16.24
9.6
8.84
13.36
9.74
8.14
8.88
10.4
12.04
10.76
13.12
11.14
9.22
10.46
9.54
9.94
11.34
10.94
11.24
10.72
6.02
6.9
6.26
8.7
6.16
6.9
6.3
6.56
7.84
6.44
8.94
12.7
11.76
9.76
11.06
10.1
7.5
7.86
8.96
9.62
13.04
11.74
10.58
12.14
6.02
1.92
1.1
2.12
5.04
8.1
10.14
9.44
8.54
8.72
5.9
10.28
9.88
7.9
10.32
7.52
7.74
1.34
5.36
8.78
8
5.24
3.16
4.18
3.44
2.56
1.38
0.88
5.14
5.32
5.3
3.48
1.06
0.78
-1.84
0.26
0.06
2.34
3.24
6.52
2.44
7.24
7.18
5.14
6.8
5.98
6.44
6.6
5.16
11.92
10.42
3.74
1.48
0.38
4.32
1.68
1.2
0.78
0.82
