0.95
5.5
8.78
5.18
6.72
4.83
8.22
10.38
11.75
7.2
6.12
7.8
7.82
10.33
9.04
7.43
8.51
4.88
3.91
2.96
0.83
0.65
3.33
1.02
1.72
5.4
8.13
4.98
6.08
7.91
11.35
10.7
10.03
10.1
6.46
6.76
4.17
4.8
8.12
9.95
7.93
6.15
6.08
6.98
7.99
10.12
11.96
8.66
7.19
6.38
8.83
6.45
7.97
11.01
9.1
7.34
5.04
3.44
5.23
8.26
6.62
6.34
5.09
5.71
7.88
6.93
5.22
9.09
8.09
9.85
12.47
9.1
8.28
7.37
10.26
7.66
8.02
9.9
10.52
7.57
6.62
6.6
5.9
6
5.6
5.74
6.73
8.72
5.67
4.31
6
5.03
5.17
9.01
9.24
13.23
12.13
12.14
16.19
16.21
16.18
16.38
16.16
9.84
6.34
10.28
13.98
15.05
14.32
11.6
14.12
14.49
15.33
15.67
13.91
11.21
10.39
14.02
13.58
12.92
11.24
10.77
10.87
10.41
13.43
11.49
12.75
13.15
15.13
17.85
15.47
9.45
7.85
8.61
8.68
10.26
10.62
11.8
13.61
13.95
17.05
20.36
18.24
14.66
13.6
15.65
16.94
17.38
16.04
16.52
17.24
17.28
18.4
19.68
17.82
13.66
13.24
12.39
14.18
12.74
12.8
12.61
15.97
16.3
17.93
17.14
17.64
17.25
17.12
16.72
15.49
17.41
16.92
16.4
19.66
23.45
24.32
22.55
19.62
17.65
15.92
15.92
18.02
17.11
16.34
16.85
19.23
15.49
15.42
15.91
20.41
17.66
15
15.93
17.52
16.82
17.18
17.22
20.7
18.91
17.74
18.24
16.48
16.25
17.28
19.1
19.24
18.59
21.16
18.73
16.77
20.16
27.35
20.97
18.17
17.12
16.39
19.92
22.97
26.03
27.54
28.69
27.26
27.26
27.32
23.97
21.16
21.6
20.94
19.06
19.56
20.29
24.43
23.9
19.03
17.4
17.19
19.2
18.98
17.22
16.71
14.65
15.74
14.84
15.24
14.58
18.25
19.39
16.3
14.5
14.89
17.33
19.55
19.27
16.81
15.58
18.01
21.62
24.35
21.21
17.61
17.25
20.86
21.39
16.87
16.18
17.38
13.35
10.53
10.82
13.16
13.45
14.59
16
13.65
11.72
12.86
12.19
12.91
13.51
13.55
14.48
13.33
9.92
10.32
9.91
9.67
9.6
9.58
9.15
9.93
10.56
10.54
12.16
16.31
14.74
13.72
13.78
11.55
10.24
10.29
11.31
11.97
14.31
14.29
14.4
15.44
8.95
6.64
6.15
6.82
10.34
11.95
13.81
11.7
10.69
11.12
10.31
12.85
12.43
9.95
11.56
11.55
9.68
5.42
8.13
9.98
9.21
7.5
6.92
7.23
5.81
6.89
2.6
5.13
7.14
6.65
6.46
5.2
3.22
3.38
0.66
1.62
2.62
4.22
6.44
8.12
6.5
9.49
9.63
7.45
8.96
8.73
9.02
8.66
9.38
12.84
12.04
5.46
3.71
3.68
5.99
3.39
3.11
3.45
2.69
